,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE MONTH,SALE YEAR
79359,5,LIVINGSTON,02 TWO FAMILY DWELLINGS                    ,1,149,20,B2,10310,2,1,2,4703.0,2208.0,2016,1,B2,656771.0,3,2017
79361,5,LIVINGSTON,03 THREE FAMILY DWELLINGS                  ,1,70,13,C0,10301,3,0,3,3725.0,2156.0,1901,1,C0,444000.0,3,2017
79370,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,689,300,A1,10314,1,0,1,6029.0,2398.0,1975,1,A1,738000.0,9,2016
79371,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,689,330,A1,10314,1,0,1,7765.0,2400.0,1995,1,A1,1230000.0,1,2017
79372,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,689,344,A1,10314,1,0,1,6000.0,2742.0,1975,1,A1,850000.0,7,2017
79373,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,689,430,A1,10314,1,0,1,6200.0,2528.0,1980,1,A1,935000.0,12,2016
79375,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,690,65,A2,10314,1,0,1,4200.0,2110.0,1965,1,A2,300000.0,10,2016
79376,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,690,140,A2,10314,1,0,1,4200.0,2048.0,1965,1,A2,700000.0,6,2017
79379,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,690,232,A2,10314,1,0,1,4510.0,950.0,1955,1,A2,550000.0,10,2016
79381,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,690,407,A2,10314,1,0,1,5070.0,1304.0,1960,1,A2,870000.0,6,2017
79382,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,694,352,A2,10314,1,0,1,4200.0,988.0,1960,1,A2,400000.0,3,2017
79383,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,694,375,A2,10314,1,0,1,4500.0,860.0,1960,1,A2,570000.0,4,2017
79384,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,694,411,A2,10314,1,0,1,6000.0,1425.0,1960,1,A2,680000.0,12,2016
79386,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,696,200,A1,10314,1,0,1,5700.0,2579.0,1983,1,A1,950000.0,5,2017
79388,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,697,22,A2,10314,1,0,1,4180.0,1820.0,1970,1,A2,542623.0,9,2016
79390,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,699,40,A9,10314,1,0,1,1185.0,980.0,1989,1,A9,398000.0,1,2017
79394,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,704,48,A9,10314,1,0,1,2800.0,1144.0,1970,1,A9,192500.0,5,2017
79395,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,705,27,A1,10314,1,0,1,5856.0,2184.0,1975,1,A1,690000.0,3,2017
79396,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,705,46,A1,10314,1,0,1,5952.0,2101.0,1970,1,A1,630000.0,9,2016
79398,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,705,264,A2,10314,1,0,1,4000.0,2304.0,1975,1,A2,633450.0,3,2017
79399,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,705,280,A2,10314,1,0,1,4500.0,2132.0,1975,1,A2,456308.0,6,2017
79402,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,714,151,A1,10314,1,0,1,5529.0,2388.0,1967,1,A1,540000.0,3,2017
79403,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,714,156,A1,10314,1,0,1,4332.0,2388.0,1975,1,A1,650000.0,12,2016
79404,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,752,98,A2,10314,1,0,1,4200.0,1020.0,1955,1,A2,475000.0,3,2017
79406,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,752,488,A1,10314,1,0,1,5565.0,1600.0,1965,1,A1,776000.0,4,2017
79407,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,752,501,A2,10314,1,0,1,5565.0,1159.0,1965,1,A2,599900.0,12,2016
79408,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,752,638,A2,10314,1,0,1,5000.0,864.0,1950,1,A2,584000.0,3,2017
79409,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,752,690,A2,10314,1,0,1,5000.0,1000.0,1950,1,A2,592000.0,9,2016
79410,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,754,44,A2,10314,1,0,1,6237.0,1330.0,1965,1,A2,715000.0,1,2017
79411,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,754,47,A2,10314,1,0,1,4300.0,912.0,1955,1,A2,500000.0,12,2016
79412,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,757,72,A5,10314,1,0,1,3575.0,1360.0,1975,1,A5,200000.0,12,2016
79413,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,759,1,A1,10314,1,0,1,4770.0,2662.0,1950,1,A1,588000.0,9,2016
79414,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,759,70,A1,10314,1,0,1,7140.0,1900.0,1955,1,A1,725000.0,7,2017
79415,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,759,75,A1,10314,1,0,1,4720.0,1200.0,1920,1,A1,100000.0,6,2017
79417,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,760,38,A1,10314,1,0,1,3960.0,1090.0,1935,1,A1,520000.0,11,2016
79418,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,760,47,A1,10314,1,0,1,5800.0,1350.0,1925,1,A1,612000.0,7,2017
79419,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,760,90,A5,10314,1,0,1,816.0,1196.0,1988,1,A5,325000.0,6,2017
79420,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,761,35,A1,10314,1,0,1,3640.0,1960.0,2016,1,A1,717866.0,10,2016
79423,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,761,43,A1,10314,1,0,1,4800.0,2184.0,1955,1,A1,755000.0,5,2017
79426,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,765,58,A1,10314,1,0,1,5000.0,1152.0,1930,1,A1,370000.0,12,2016
79427,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,766,41,A5,10314,1,0,1,740.0,1300.0,1989,1,A5,322000.0,9,2016
79429,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,767,3,A0,10314,1,0,1,6000.0,880.0,1955,1,A0,649000.0,7,2017
79430,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,767,15,A5,10314,1,0,1,2000.0,1400.0,2003,1,A5,446058.0,3,2017
79431,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,767,20,A5,10314,1,0,1,2000.0,900.0,2001,1,A5,499000.0,9,2016
79432,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,767,24,A2,10314,1,0,1,4000.0,1040.0,1955,1,A2,432500.0,4,2017
79433,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,767,41,A2,10314,1,0,1,4000.0,768.0,1955,1,A2,420000.0,9,2016
79434,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,767,53,A0,10314,1,0,1,4000.0,960.0,1955,1,A0,400000.0,6,2017
79435,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,767,59,A2,10314,1,0,1,4000.0,768.0,1955,1,A2,465000.0,2,2017
79436,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,767,63,A2,10314,1,0,1,5500.0,768.0,1955,1,A2,620000.0,7,2017
79437,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,768,28,A2,10314,1,0,1,5100.0,864.0,1950,1,A2,630000.0,6,2017
79438,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,768,65,A5,10314,1,0,1,2000.0,1554.0,1990,1,A5,490000.0,11,2016
79439,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,769,23,A5,10314,1,0,1,1900.0,1080.0,1988,1,A5,370110.0,10,2016
79441,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,796,151,A5,10314,1,0,1,2400.0,1440.0,2003,1,A5,620000.0,6,2017
79442,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,799,1,A5,10314,1,0,1,3100.0,2500.0,1988,1,A5,575000.0,9,2016
79443,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,799,25,A9,10314,1,0,1,2461.0,1330.0,1970,1,A9,412000.0,5,2017
79444,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,800,12,A9,10314,1,0,1,2300.0,2050.0,1988,1,A9,560000.0,3,2017
79445,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,800,47,A5,10314,1,0,1,2500.0,1480.0,2005,1,A5,545000.0,12,2016
79446,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,801,36,A5,10314,1,0,1,2300.0,1806.0,1991,1,A5,475000.0,9,2016
79447,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,801,57,A1,10314,1,0,1,4020.0,1512.0,1955,1,A1,490000.0,12,2016
79448,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,801,91,A1,10314,1,0,1,5000.0,1876.0,1970,1,A1,710000.0,1,2017
79450,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,801,247,A5,10314,1,0,1,1232.0,1806.0,1991,1,A5,450000.0,7,2017
79451,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,801,251,A5,10314,1,0,1,1260.0,1806.0,1991,1,A5,425000.0,2,2017
79452,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,802,54,A1,10314,1,0,1,4100.0,2170.0,1970,1,A1,650000.0,9,2016
79453,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,802,78,A1,10314,1,0,1,4100.0,1248.0,1970,1,A1,640000.0,10,2016
79454,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,805,81,A9,10314,1,0,1,2310.0,1616.0,1970,1,A9,440000.0,2,2017
79456,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,806,46,A5,10314,1,0,1,2288.0,1620.0,1995,1,A5,560000.0,2,2017
79457,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,808,19,A5,10314,1,0,1,2200.0,1288.0,1995,1,A5,442900.0,5,2017
79459,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,809,28,A1,10314,1,0,1,2000.0,1200.0,2016,1,A1,506983.0,1,2017
79460,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,809,29,A5,10314,1,0,1,2000.0,1200.0,2016,1,A5,481650.0,2,2017
79461,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,809,32,A5,10314,1,0,1,6000.0,1234.0,1995,1,A5,492500.0,2,2017
79465,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,814,34,A2,10314,1,0,1,4000.0,1020.0,1955,1,A2,530000.0,3,2017
79466,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,817,11,A5,10314,1,0,1,1333.0,1290.0,1990,1,A5,378000.0,5,2017
79471,5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS                    ,1,918,275,A1,10314,1,0,1,4000.0,2186.0,1970,1,A1,680000.0,12,2016
79473,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,700,48,B9,10306,2,0,2,2450.0,1456.0,1960,1,B9,515000.0,4,2017
79474,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,701,50,B9,10314,2,0,2,3850.0,2150.0,2005,1,B9,720000.0,3,2017
79475,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,705,320,B2,10314,2,0,2,4000.0,2132.0,1975,1,B2,560000.0,12,2016
79478,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,763,81,B3,10314,2,0,2,4200.0,2100.0,1950,1,B3,700000.0,5,2017
79480,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,764,63,B2,10314,2,0,2,5435.0,2324.0,1970,1,B2,400000.0,3,2017
79481,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,764,77,B2,10314,2,0,2,5332.0,2324.0,1970,1,B2,121250.0,1,2017
79483,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,796,23,B1,10314,2,0,2,4620.0,2400.0,2006,1,B1,870000.0,3,2017
79484,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,796,24,B2,10314,2,0,2,3850.0,2000.0,2007,1,B2,910000.0,7,2017
79485,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,796,146,B2,10314,2,0,2,2500.0,1440.0,2003,1,B2,520000.0,5,2017
79487,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,798,61,B1,10314,2,0,2,4700.0,1988.0,1970,1,B1,22797.0,2,2017
79488,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,801,83,B2,10314,2,0,2,4840.0,1825.0,1970,1,B2,75000.0,3,2017
79489,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,801,212,B9,10314,2,0,2,3300.0,1052.0,1970,1,B9,609500.0,8,2017
79490,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,802,1,B3,10314,2,0,2,4998.0,1632.0,1955,1,B3,559000.0,9,2016
79493,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,803,29,B2,10314,2,0,2,3350.0,1928.0,2005,1,B2,512349.0,9,2016
79494,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,803,118,B2,10314,2,0,2,1708.0,1140.0,2002,1,B2,535000.0,4,2017
79495,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,803,119,B2,10314,2,0,2,1836.0,1173.0,2002,1,B2,430000.0,9,2016
79497,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,804,165,B1,10314,2,0,2,7750.0,2360.0,1970,1,B1,820000.0,2,2017
79498,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,805,18,B1,10314,2,0,2,4920.0,2311.0,1970,1,B1,650000.0,11,2016
79500,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,813,35,B3,10314,2,0,2,3600.0,1506.0,1945,1,B3,540000.0,12,2016
79504,5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS                    ,1,817,21,B2,10314,2,0,2,4000.0,800.0,1960,1,B2,625000.0,5,2017
79512,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1136,9,A2,10303,1,0,1,4280.0,1196.0,1955,1,A2,390000.0,3,2017
79513,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1144,58,A1,10303,1,0,1,2420.0,992.0,1930,1,A9,360000.0,9,2016
79514,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1149,19,A9,10303,1,0,1,3360.0,950.0,1925,1,A9,120000.0,2,2017
79515,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1149,84,A1,10303,1,0,1,3375.0,1239.0,1920,1,A1,280000.0,1,2017
79516,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1152,63,A5,10303,1,0,1,1600.0,1420.0,2002,1,A5,254514.0,7,2017
79518,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1158,30,A1,10303,1,0,1,3300.0,840.0,1915,1,A1,309000.0,4,2017
79519,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1158,58,A5,10303,1,0,1,1250.0,1398.0,1990,1,A5,248000.0,2,2017
79524,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1159,152,A5,10303,1,0,1,1680.0,1404.0,1990,1,A5,249000.0,4,2017
79525,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1160,11,A1,10303,1,0,1,2850.0,1024.0,1930,1,A1,318000.0,4,2017
79526,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1160,48,A1,10303,1,0,1,2850.0,1048.0,1899,1,A1,200000.0,6,2017
79527,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1160,68,A2,10303,1,0,1,5928.0,960.0,1950,1,A2,299000.0,12,2016
79528,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1161,177,A1,10303,1,0,1,2195.0,1122.0,1930,1,A1,380000.0,11,2016
79530,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1165,94,A9,10303,1,0,1,1770.0,1102.0,1990,1,A9,295000.0,8,2017
79531,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1169,27,A5,10303,1,0,1,1300.0,1144.0,1996,1,A5,345793.0,11,2016
79534,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1170,47,A1,10303,1,0,1,5460.0,2204.0,1960,1,A1,329000.0,12,2016
79536,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1170,51,A1,10303,1,0,1,5460.0,2124.0,1960,1,A1,490000.0,6,2017
79537,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1172,110,A5,10303,1,0,1,1208.0,935.0,1990,1,A5,85000.0,7,2017
79538,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1172,189,A1,10303,1,0,1,6384.0,2290.0,1970,1,A1,460000.0,11,2016
79539,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1172,244,A1,10303,1,0,1,3252.0,1727.0,2016,1,A1,499000.0,5,2017
79542,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1178,42,A2,10303,1,0,1,4800.0,1080.0,1955,1,A2,380000.0,2,2017
79544,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1179,1,A1,10303,1,0,1,2500.0,1216.0,1930,1,A1,260000.0,8,2017
79546,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,49,A1,10303,1,0,1,6750.0,2360.0,1960,1,A1,429000.0,2,2017
79547,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,99,A5,10303,1,0,1,2565.0,1450.0,1992,1,A5,363000.0,4,2017
79548,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,106,A2,10303,1,0,1,4400.0,1056.0,1955,1,A2,365000.0,12,2016
79549,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,145,A5,10303,1,0,1,2250.0,1280.0,2003,1,A5,369000.0,11,2016
79550,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,146,A5,10303,1,0,1,1710.0,1152.0,2003,1,A5,339000.0,5,2017
79551,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,147,A5,10303,1,0,1,1710.0,1152.0,2003,1,A5,300000.0,9,2016
79552,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,160,A2,10303,1,0,1,4900.0,1080.0,1955,1,A2,427000.0,2,2017
79553,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,203,A5,10303,1,0,1,1330.0,1120.0,1988,1,A5,315000.0,6,2017
79554,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,210,A5,10303,1,0,1,2750.0,1120.0,1988,1,A5,340000.0,3,2017
79555,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,210,A5,10303,1,0,1,2750.0,1120.0,1988,1,A5,139500.0,9,2016
79556,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,216,A1,10303,1,0,1,2588.0,1296.0,1915,1,A1,400000.0,1,2017
79557,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,218,A1,10303,1,0,1,2700.0,1040.0,1915,1,A1,387000.0,5,2017
79558,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1183,218,A1,10303,1,0,1,2700.0,1040.0,1915,1,A1,232000.0,9,2016
79560,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1186,51,A1,10303,1,0,1,3150.0,1788.0,2011,1,A1,520000.0,7,2017
79561,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1186,114,A1,10303,1,0,1,2280.0,928.0,1915,1,A1,322500.0,6,2017
79562,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1186,114,A1,10303,1,0,1,2280.0,928.0,1915,1,A1,155000.0,10,2016
79563,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1186,139,A5,10303,1,0,1,1260.0,1396.0,1988,1,A5,310000.0,5,2017
79564,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1188,60,A5,10303,1,0,1,1470.0,1344.0,1992,1,A5,285000.0,12,2016
79565,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1188,64,A5,10303,1,0,1,1900.0,1496.0,1990,1,A5,110000.0,2,2017
79566,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1188,135,A5,10303,1,0,1,2970.0,1800.0,2000,1,A5,365000.0,11,2016
79567,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1188,164,A5,10303,1,0,1,902.0,1516.0,1990,1,A5,270000.0,11,2016
79568,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1188,189,A5,10303,1,0,1,1700.0,1800.0,2000,1,A5,369000.0,2,2017
79570,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1190,42,A1,10303,1,0,1,6270.0,2809.0,1899,1,A1,405000.0,7,2017
79571,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1190,42,A1,10303,1,0,1,6270.0,2809.0,1899,1,A1,260000.0,5,2017
79574,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1194,83,A1,10303,1,0,1,2850.0,1152.0,1925,1,A1,253399.0,2,2017
79575,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1194,102,A2,10303,1,0,1,5700.0,891.0,1945,1,A2,280000.0,3,2017
79576,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1194,105,A9,10303,1,0,1,5700.0,675.0,1935,1,A9,367000.0,7,2017
79577,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1194,122,A5,10303,1,0,1,2850.0,2600.0,1980,1,A9,380000.0,3,2017
79578,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1196,40,A1,10303,1,0,1,6550.0,1152.0,1901,1,A1,365000.0,7,2017
79579,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1196,47,A1,10303,1,0,1,3293.0,1578.0,2016,1,A1,519205.0,5,2017
79580,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1196,48,A1,10303,1,0,1,3300.0,1578.0,2016,1,A1,514216.0,5,2017
79581,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1196,127,A1,10303,1,0,1,1995.0,1200.0,2005,1,A1,453200.0,12,2016
79583,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1200,111,A9,10303,1,0,1,4439.0,1280.0,1965,1,A9,355000.0,9,2016
79588,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1213,154,A2,10303,1,0,1,5624.0,720.0,1950,1,A2,334000.0,3,2017
79590,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1215,76,A1,10303,1,0,1,2840.0,1782.0,2014,1,A1,430000.0,1,2017
79591,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1215,86,A1,10303,1,0,1,3600.0,1568.0,1920,1,A1,178448.0,11,2016
79592,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1215,169,A5,10303,1,0,1,2261.0,1624.0,1999,1,A5,310000.0,7,2017
79595,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1218,102,A5,10303,1,0,1,1050.0,968.0,1992,1,A5,320000.0,5,2017
79596,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1220,37,A2,10303,1,0,1,5310.0,1200.0,1950,1,A2,390000.0,8,2017
79597,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1221,11,A5,10303,1,0,1,2700.0,1396.0,1975,1,A5,335000.0,1,2017
79598,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1222,39,A5,10303,1,0,1,1442.0,840.0,2002,1,A5,320000.0,11,2016
79599,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1223,38,A5,10303,1,0,1,1316.0,1200.0,2001,1,A5,292693.0,11,2016
79600,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1224,9,A5,10303,1,0,1,1136.0,1408.0,1899,1,A5,210000.0,1,2017
79602,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1224,27,A5,10303,1,0,1,1708.0,1150.0,2001,1,A5,363167.0,11,2016
79603,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1224,29,A5,10303,1,0,1,2654.0,1150.0,2001,1,A5,428310.0,11,2016
79604,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1224,44,A1,10303,1,0,1,2475.0,1320.0,2004,1,A1,409000.0,1,2017
79605,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1225,4,A1,10303,1,0,1,7950.0,1580.0,1899,1,A1,260000.0,3,2017
79606,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1225,8,A1,10303,1,0,1,2675.0,928.0,1899,1,A1,120000.0,6,2017
79607,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1225,30,A2,10303,1,0,1,5083.0,1200.0,1955,1,A2,233220.0,2,2017
79608,5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS                    ,1,1227,18,A1,10303,1,0,1,5092.0,1584.0,1899,1,A1,340000.0,8,2017
